product_id,product_name,category,product_price
668,Floor Mats,Sports & Fitness,105.04
669,Bookshelf,Personal Accessories,628.92
670,Sofa Bed,Travel & Camping,298.46
671,Tablet Stand,Sports & Fitness,770.48
672,Robotic Vacuum Cleaner,Office Supplies,594.19
673,Webcam,Tools & Automotive,800.09
674,Headphone Stand,Electronics,33.08
675,Weighted Blanket,Office Supplies,484.23
676,Microphone,Electronics,625.27
677,Hiking Boots,Home Decor,280.64
678,Patio Umbrella,Furniture,811.1
679,Power Bank,Sports & Fitness,670.68
680,Binoculars,Gardening & Outdoor,994.72
681,Toolbox,Home Appliances,988.08
682,Ring Light,Electronics,71.07
683,Security Camera,Personal Accessories,755.7
684,Charging Dock,Travel & Camping,105.94
685,E-reader,Gardening & Outdoor,355.11
686,Smartwatch,Electronics,839.27
687,Sofa Bed,Travel & Camping,662.12
688,Planting Pot Set,Electronics,368.02
689,Bedside Lamp,Furniture,920.12
690,Desk Lamp,Electronics,171.61
691,Security Camera,Office Supplies,229.43
692,E-reader,Personal Accessories,142.57
693,Power Bank,Furniture,507.1
694,Essential Oil Diffuser,Office Supplies,790.45
695,Pressure Gauge,Furniture,454.3
696,Tripod,Furniture,361.36
697,Pressure Washer,Electronics,84.93
698,Screen Protector,Home Appliances,727.34
699,Car Air Freshener,Personal Accessories,444.02
700,Binoculars,Home Decor,231.32
701,Resistance Bands,Office Supplies,226.63
702,Air Fryer,Gardening & Outdoor,507.6
703,Diffuser,Home Decor,143.42
704,Jump Rope,Travel & Camping,753.27
705,Dining Table,Travel & Camping,798.0
706,Pressure Gauge,Furniture,687.62
707,Pressure Washer,Tools & Automotive,863.36
708,Desk Organizer,Personal Accessories,148.0
709,Hammock,Tools & Automotive,466.52
710,Air Purifier,Electronics,462.98
711,Screen Protector,Gardening & Outdoor,264.23
712,Robotic Vacuum Cleaner,Home Appliances,72.49
713,Jump Rope,Travel & Camping,862.25
714,Coffee Maker,Home Appliances,637.56
715,Tripod,Sports & Fitness,337.36
716,Garden Hose,Travel & Camping,422.03
717,Garden Hose,Home Decor,34.62
718,Folding Chair,Home Decor,776.91
719,Calculator,Gardening & Outdoor,976.84
720,Notebook,Travel & Camping,578.29
721,Folding Chair,Tools & Automotive,837.23
722,Water Bottle,Furniture,527.79
723,Soundbar,Personal Accessories,643.54
724,Sleeping Bag,Office Supplies,31.31
725,Patio Umbrella,Electronics,899.06
726,Sofa Bed,Home Appliances,544.84
727,Coffee Maker,Home Appliances,440.1
728,Bookshelf,Furniture,446.38
729,Espresso Machine,Home Decor,371.51
730,Floor Lamp,Home Decor,41.27
731,Notebook,Gardening & Outdoor,700.08
732,Floor Lamp,Furniture,911.81
733,Desk Organizer,Furniture,795.78
734,Microphone,Furniture,628.67
735,Electric Kettle,Tools & Automotive,990.6
736,Stapler,Electronics,765.73
737,Stapler,Home Decor,373.23
738,Water Bottle,Gardening & Outdoor,192.7
739,Bedside Lamp,Home Appliances,45.12
740,Humidifier,Gardening & Outdoor,920.39
741,Jump Rope,Tools & Automotive,858.79
742,Tablet Stand,Home Appliances,235.5
743,Area Rug,Furniture,906.72
744,Phone Case,Home Decor,302.46
745,Smart Lock,Personal Accessories,385.46
746,Pop Socket,Travel & Camping,60.91
747,Electric Kettle,Office Supplies,488.59
748,Outdoor Grill,Home Decor,358.57
749,Dumbbell Set,Travel & Camping,919.22
750,Pop Socket,Electronics,132.74
751,Notebook,Home Decor,188.27
752,Outdoor Grill,Tools & Automotive,18.86
753,Portable Bluetooth Speaker,Tools & Automotive,740.37
754,USB Hub,Home Appliances,557.06
755,Lawn Mower,Office Supplies,457.16
756,Pen Set,Electronics,736.94
757,Stapler,Furniture,778.2
758,Blender,Personal Accessories,749.55
759,E-reader,Personal Accessories,605.12
760,Air Compressor,Sports & Fitness,912.5
761,Car Seat Cover,Home Decor,16.83
762,Area Rug,Tools & Automotive,11.13
763,Microphone,Home Appliances,297.93
764,Standing Desk,Personal Accessories,405.31
765,Soundbar,Electronics,533.04
766,Mesh Wi-Fi System,Personal Accessories,233.51
767,Webcam,Home Appliances,261.57
768,Car Charger,Personal Accessories,758.34
769,Screen Protector,Gardening & Outdoor,951.58
770,Water Bottle,Office Supplies,744.64
771,Phone Case,Home Decor,842.29
772,Charging Dock,Tools & Automotive,235.63
773,Patio Umbrella,Travel & Camping,905.89
774,Toolbox,Tools & Automotive,141.38
775,Notebook,Home Appliances,384.39
776,Air Fryer,Sports & Fitness,834.93
777,External Hard Drive,Personal Accessories,204.94
778,Sofa Bed,Furniture,851.37
779,Treadmill,Home Decor,535.47
780,Treadmill,Sports & Fitness,506.54
781,Essential Oil Diffuser,Office Supplies,390.06
782,Standing Desk,Office Supplies,224.85
783,Toaster Oven,Gardening & Outdoor,263.12
784,Floor Lamp,Travel & Camping,189.32
785,Patio Umbrella,Furniture,159.5
786,Ergonomic Office Chair,Personal Accessories,762.0
787,Dash Cam,Travel & Camping,473.12
788,Dash Cam,Gardening & Outdoor,940.12
789,Dehumidifier,Home Appliances,573.3
790,Digital Camera,Electronics,19.45
791,Laptop Backpack,Office Supplies,586.87
792,Electric Kettle,Gardening & Outdoor,486.24
793,Binoculars,Home Decor,39.05
794,Gimbal,Electronics,620.24
795,Jump Rope,Gardening & Outdoor,324.99
796,Scented Candles,Electronics,778.39
797,Floor Mats,Furniture,354.76
798,Essential Oil Diffuser,Gardening & Outdoor,932.95
799,Humidifier,Home Decor,872.57
800,Standing Desk,Travel & Camping,580.76
801,Tire Inflator,Sports & Fitness,500.08
802,Air Purifier,Gardening & Outdoor,727.08
803,Sofa Bed,Office Supplies,657.66
804,Blender,Tools & Automotive,903.87
805,Canoe,Home Appliances,27.71
806,Webcam,Electronics,795.92
807,Lawn Mower,Travel & Camping,50.47
808,Stapler,Home Appliances,255.77
809,Picture Frame,Sports & Fitness,700.52
810,Air Compressor,Home Decor,702.79
811,Water Bottle,Sports & Fitness,879.6
812,Floor Mats,Tools & Automotive,825.61
813,Throw Pillow,Gardening & Outdoor,946.48
814,Action Camera,Office Supplies,372.55
815,Webcam,Home Appliances,885.18
816,Canoe,Sports & Fitness,865.53
817,Air Purifier,Gardening & Outdoor,862.81
818,Tripod,Furniture,810.17
819,Stapler,Home Appliances,187.81
820,Power Bank,Sports & Fitness,48.46
821,Espresso Machine,Travel & Camping,321.59
822,Security Camera,Sports & Fitness,614.35
823,Portable Bluetooth Speaker,Furniture,372.49
824,Security Camera,Personal Accessories,543.26
825,Picture Frame,Furniture,748.56
826,Microphone,Home Appliances,972.66
827,Coffee Maker,Electronics,723.99
828,Standing Desk,Furniture,457.96
829,Espresso Machine,Travel & Camping,841.14
830,Car Seat Cover,Home Appliances,760.57
831,Bookshelf,Electronics,150.3
832,Pressure Gauge,Sports & Fitness,515.14
833,Tire Inflator,Electronics,685.67
834,Diffuser,Tools & Automotive,974.34
835,Bedside Lamp,Gardening & Outdoor,493.34
836,Handheld Garment Steamer,Gardening & Outdoor,920.4
837,External Hard Drive,Home Appliances,303.99
838,Toaster Oven,Furniture,157.59
839,Pressure Gauge,Office Supplies,535.11
840,Projector,Furniture,950.81
841,Handheld Garment Steamer,Sports & Fitness,34.17
842,Screen Protector,Electronics,367.27
843,Bookshelf,Home Decor,786.09
844,Webcam,Travel & Camping,260.21
845,Security Camera,Electronics,474.84
846,Mesh Wi-Fi System,Home Decor,412.71
847,Wireless Charger,Home Decor,131.84
848,Sofa Bed,Home Decor,616.74
849,Standing Desk,Gardening & Outdoor,225.6
850,Desk Organizer,Home Appliances,712.76
851,Smart Lock,Furniture,957.85
852,Solar-Powered Garden Lights,Sports & Fitness,35.22
853,Folding Chair,Electronics,633.52
854,Power Bank,Home Decor,405.62
855,Jump Rope,Office Supplies,628.85
856,Projector,Home Decor,954.27
857,Power Bank,Home Appliances,462.92
858,Gaming Mouse,Electronics,40.57
859,Humidifier,Gardening & Outdoor,523.99
860,Diffuser,Home Appliances,882.97
861,Robotic Vacuum Cleaner,Sports & Fitness,357.15
862,4K UHD Monitor,Office Supplies,425.2
863,Floor Lamp,Home Appliances,544.55
864,Dumbbell Set,Home Decor,272.67
865,Smart Lock,Travel & Camping,100.93
866,Solar-Powered Garden Lights,Furniture,179.76
867,Air Fryer,Home Appliances,894.49
868,External Hard Drive,Office Supplies,296.97
869,Smartwatch,Sports & Fitness,206.39
870,Cordless Drill,Personal Accessories,999.46
871,Air Fryer,Home Decor,219.69
872,Floor Mats,Travel & Camping,562.27
873,Bookshelf,Furniture,557.95
874,Coffee Maker,Travel & Camping,808.66
875,Pressure Gauge,Home Decor,803.84
876,Outdoor Grill,Electronics,814.69
877,Cable Organizer,Home Appliances,346.66
878,Scented Candles,Sports & Fitness,714.69
879,Smart Thermostat,Personal Accessories,922.83
880,Ring Light,Office Supplies,741.83
881,Hole Puncher,Travel & Camping,263.74
882,Bicycle,Office Supplies,559.96
883,Jack Stand,Home Decor,468.44
884,Drone,Personal Accessories,521.63
885,Dumbbell Set,Office Supplies,12.67
886,Floor Mats,Office Supplies,503.3
887,Digital Camera,Personal Accessories,899.95
888,Gaming Mouse,Personal Accessories,128.24
889,Handheld Garment Steamer,Gardening & Outdoor,204.14
890,Pen Set,Sports & Fitness,751.74
891,Sleeping Bag,Home Decor,789.39
892,Stapler,Gardening & Outdoor,370.47
893,Binoculars,Furniture,709.06
894,Bicycle,Gardening & Outdoor,439.71
895,Car Mount,Tools & Automotive,458.98
896,Solar-Powered Garden Lights,Personal Accessories,629.65
897,Jack Stand,Travel & Camping,914.68
898,Bicycle,Tools & Automotive,907.66
899,Bicycle,Office Supplies,755.87
900,Action Camera,Furniture,462.28
901,Area Rug,Furniture,555.78
902,Ring Light,Home Appliances,131.94
903,Robotic Vacuum Cleaner,Gardening & Outdoor,197.73
904,Car Charger,Electronics,680.58
905,Picture Frame,Electronics,188.17
906,Headphone Stand,Tools & Automotive,897.08
907,Projector,Tools & Automotive,918.72
908,Microphone,Sports & Fitness,143.89
909,Dash Cam,Home Decor,649.04
910,Projector,Furniture,49.86
911,Desk Lamp,Personal Accessories,635.27
912,Patio Umbrella,Home Appliances,17.96
913,Picture Frame,Home Decor,830.47
914,Handheld Garment Steamer,Office Supplies,173.36
915,Electric Kettle,Home Decor,955.1
916,External Hard Drive,Furniture,798.48
917,Hole Puncher,Home Decor,636.26
918,Water Bottle,Sports & Fitness,900.9
919,Tent,Office Supplies,361.19
920,Air Purifier,Home Appliances,293.7
921,Binoculars,Personal Accessories,259.56
922,Planting Pot Set,Electronics,846.23
923,Essential Oil Diffuser,Travel & Camping,701.91
924,Tripod,Electronics,402.53
925,Espresso Machine,Home Appliances,166.29
926,Scented Candles,Home Decor,740.26
927,Action Camera,Personal Accessories,626.78
928,Gimbal,Travel & Camping,945.26
929,Hammock,Personal Accessories,979.36
930,Wall Clock,Sports & Fitness,223.03
931,Car Seat Cover,Electronics,184.75
932,Sofa Bed,Home Decor,817.34
933,Headphone Stand,Tools & Automotive,289.11
934,Wireless Headphones,Gardening & Outdoor,822.67
935,Scented Candles,Electronics,637.22
936,Scented Candles,Furniture,303.24
937,Binoculars,Travel & Camping,994.48
938,Foam Roller,Tools & Automotive,839.81
939,Ergonomic Office Chair,Electronics,426.19
940,Gimbal,Travel & Camping,653.79
941,Tire Inflator,Office Supplies,469.26
942,Resistance Bands,Home Decor,13.98
943,Sofa Bed,Furniture,622.54
944,Dehumidifier,Sports & Fitness,194.35
945,E-reader,Home Decor,300.43
946,Floor Mats,Travel & Camping,439.35
947,Floor Mats,Home Appliances,807.38
948,Gimbal,Sports & Fitness,215.11
949,Floor Lamp,Personal Accessories,281.92
950,Smartwatch,Sports & Fitness,858.45
951,Solar-Powered Garden Lights,Personal Accessories,808.54
952,Smart Thermostat,Gardening & Outdoor,403.81
953,Essential Oil Diffuser,Electronics,677.74
954,Treadmill,Electronics,861.57
955,Mesh Wi-Fi System,Home Decor,284.06
956,Planting Pot Set,Personal Accessories,548.93
957,Dehumidifier,Electronics,68.74
958,Digital Camera,Personal Accessories,687.66
959,Gaming Mouse,Furniture,960.75
960,Digital Camera,Office Supplies,169.55
961,Dumbbell Set,Gardening & Outdoor,646.76
962,Security Camera,Home Decor,454.21
963,Cordless Drill,Home Decor,726.56
964,Humidifier,Personal Accessories,698.84
965,Bookshelf,Home Decor,240.99
966,External Hard Drive,Furniture,364.7
967,Power Bank,Sports & Fitness,278.51
968,Treadmill,Travel & Camping,262.73
969,Floor Mats,Furniture,21.67
970,Canoe,Gardening & Outdoor,550.69
971,Car Seat Cover,Furniture,779.06
972,Soundbar,Home Appliances,100.51
973,Webcam,Home Appliances,591.06
974,Garden Hose,Office Supplies,161.2
975,Dumbbell Set,Tools & Automotive,597.44
976,Foam Roller,Travel & Camping,896.18
977,Scented Candles,Travel & Camping,307.44
978,Toolbox,Travel & Camping,955.52
979,Cordless Drill,Gardening & Outdoor,635.73
980,Dining Table,Gardening & Outdoor,267.14
981,Tripod,Furniture,47.96
982,Area Rug,Travel & Camping,417.49
983,Fishing Rod,Furniture,983.31
984,Headphone Stand,Personal Accessories,328.62
985,Security Camera,Furniture,626.06
986,Picture Frame,Office Supplies,173.0
987,Dumbbell Set,Tools & Automotive,792.12
988,Toaster Oven,Furniture,24.54
989,Coffee Maker,Electronics,876.82
990,Pop Socket,Gardening & Outdoor,818.63
991,Garden Hose,Electronics,714.69
992,Floor Lamp,Office Supplies,408.41
993,Folding Chair,Home Decor,523.72
994,Car Air Freshener,Personal Accessories,220.43
995,Desk Lamp,Gardening & Outdoor,879.54
996,Desk Organizer,Sports & Fitness,991.1
997,Gimbal,Furniture,980.33
998,Microphone,Tools & Automotive,697.13
999,Toaster Oven,Home Decor,820.75
1000,Smart Thermostat,Travel & Camping,811.57
1001,Wireless Keyboard,Tools & Automotive,637.45
1002,Mesh Wi-Fi System,Home Appliances,662.84
1003,Espresso Machine,Personal Accessories,959.67
1004,Phone Case,Tools & Automotive,948.59
1005,Drone,Travel & Camping,67.92
1006,Cable Organizer,Home Appliances,992.11
1007,Charging Dock,Electronics,677.16
1008,Dash Cam,Office Supplies,580.37
1009,Hiking Boots,Sports & Fitness,982.81
1010,Canoe,Sports & Fitness,860.67
1011,Drone,Home Decor,996.37
1012,Yoga Mat,Tools & Automotive,704.81
1013,Power Bank,Sports & Fitness,481.1
1014,Car Charger,Personal Accessories,987.61
1015,Stapler,Travel & Camping,215.11
1016,Notebook,Travel & Camping,989.28
1017,Desk Lamp,Tools & Automotive,890.69
1018,Essential Oil Diffuser,Office Supplies,933.45
1019,Tire Inflator,Electronics,978.97
1020,Cordless Drill,Electronics,727.99
1021,Hiking Boots,Furniture,59.34
1022,Humidifier,Gardening & Outdoor,977.93
1023,Wall Clock,Furniture,203.88
1024,Throw Pillow,Personal Accessories,304.24
1025,Jump Rope,Sports & Fitness,55.21
1026,Standing Desk,Gardening & Outdoor,68.99
1027,Planting Pot Set,Home Decor,521.69
1028,Phone Case,Tools & Automotive,885.86
1029,Sleeping Bag,Travel & Camping,554.78
1030,Action Camera,Sports & Fitness,34.65
1031,Gimbal,Personal Accessories,818.21
1032,Toaster Oven,Home Decor,398.21
1033,Tire Inflator,Gardening & Outdoor,758.42
1034,Outdoor Grill,Furniture,276.72
1035,Tablet Stand,Gardening & Outdoor,553.86
1036,Standing Desk,Electronics,711.51
1037,Pressure Gauge,Personal Accessories,755.85
1038,Solar-Powered Garden Lights,Tools & Automotive,564.98
1039,Hammock,Home Appliances,290.1
1040,Outdoor Grill,Home Appliances,61.29
1041,Dining Table,Furniture,776.8
1042,Headphone Stand,Furniture,280.91
1043,Solar-Powered Garden Lights,Personal Accessories,491.65
1044,Air Purifier,Personal Accessories,325.31
1045,Cordless Drill,Home Decor,148.88
1046,Desk Lamp,Electronics,748.42
1047,4K UHD Monitor,Office Supplies,306.46
1048,Smartwatch,Home Appliances,723.3
1049,Security Camera,Sports & Fitness,793.89
1050,Smart Lock,Tools & Automotive,972.22
1051,Air Purifier,Home Decor,200.78
1052,Bicycle,Personal Accessories,885.25
1053,Electric Kettle,Travel & Camping,725.88
1054,Car Charger,Home Decor,177.63
1055,Air Compressor,Sports & Fitness,876.9
1056,Notebook,Furniture,392.41
1057,Smart Lock,Tools & Automotive,598.53
1058,Folding Chair,Personal Accessories,385.07
1059,Canoe,Furniture,363.61
1060,Resistance Bands,Travel & Camping,66.98
1061,Security Camera,Furniture,154.27
1062,Car Mount,Travel & Camping,989.59
1063,Toaster Oven,Sports & Fitness,801.58
1064,Screen Protector,Personal Accessories,256.61
1065,Essential Oil Diffuser,Electronics,32.78
1066,Bedside Lamp,Electronics,75.75
1067,Humidifier,Personal Accessories,586.94
1068,Humidifier,Furniture,59.2
1069,Power Bank,Office Supplies,526.7
1070,Portable Bluetooth Speaker,Electronics,502.24
1071,Scented Candles,Sports & Fitness,585.2
1072,Hole Puncher,Home Decor,584.49
1073,Hammock,Gardening & Outdoor,893.09
1074,Screen Protector,Furniture,910.62
1075,Calculator,Home Appliances,912.1
1076,Foam Roller,Gardening & Outdoor,740.19
1077,Tablet Stand,Electronics,33.59
1078,Treadmill,Home Decor,193.84
1079,Picture Frame,Furniture,910.2
1080,Gimbal,Home Appliances,404.69
1081,Microphone,Sports & Fitness,229.26
1082,Cordless Drill,Tools & Automotive,726.23
1083,Bicycle,Sports & Fitness,706.58
1084,Tripod,Home Decor,953.39
1085,Car Seat Cover,Tools & Automotive,515.04
1086,Garden Hose,Electronics,848.44
1087,Area Rug,Electronics,781.15
1088,Wireless Headphones,Home Appliances,886.09
1089,External Hard Drive,Gardening & Outdoor,158.32
1090,Webcam,Personal Accessories,437.76
1091,Solar-Powered Garden Lights,Sports & Fitness,466.02
1092,Car Mount,Gardening & Outdoor,224.25
1093,Garden Hose,Electronics,707.16
1094,Desk Organizer,Electronics,386.75
1095,Air Purifier,Gardening & Outdoor,948.12
1096,E-reader,Personal Accessories,825.64
1097,Smart Lock,Tools & Automotive,108.85
1098,Foam Roller,Home Appliances,811.69
1099,Car Mount,Tools & Automotive,634.56
1100,USB Hub,Office Supplies,558.54
1101,Toaster Oven,Gardening & Outdoor,875.24
1102,Stapler,Office Supplies,199.61
1103,Sleeping Bag,Travel & Camping,30.51
1104,Laptop Backpack,Home Decor,533.81
1105,Ring Light,Home Appliances,610.41
1106,Pressure Washer,Sports & Fitness,720.09
1107,Charging Dock,Electronics,353.5
1108,Smart Lock,Sports & Fitness,261.78
1109,Planting Pot Set,Travel & Camping,961.1
1110,Diffuser,Home Appliances,456.78
1111,Coffee Maker,Sports & Fitness,306.61
1112,Projector,Gardening & Outdoor,65.49
1113,Gimbal,Tools & Automotive,736.54
1114,Essential Oil Diffuser,Sports & Fitness,664.2
1115,Picture Frame,Personal Accessories,224.71
1116,Cordless Drill,Travel & Camping,405.37
1117,Smart Lock,Gardening & Outdoor,244.5
1118,Binoculars,Tools & Automotive,817.11
1119,Area Rug,Furniture,304.5
1120,Car Air Freshener,Electronics,712.52
1121,Gimbal,Gardening & Outdoor,223.74
1122,Screen Protector,Gardening & Outdoor,804.74
1123,Laptop Backpack,Home Decor,243.03
1124,External Hard Drive,Travel & Camping,79.91
1125,E-reader,Electronics,588.59
1126,Essential Oil Diffuser,Home Decor,999.59
1127,Jump Rope,Tools & Automotive,429.67
1128,Standing Desk,Tools & Automotive,620.44
1129,Dining Table,Travel & Camping,598.1
1130,Lawn Mower,Gardening & Outdoor,914.69
